,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD,percentage,change,Sentiment_1,Sentiment_2
2087,2018-02-07 04:00:00,ETHUSD,732.29,764.58,720.01,754.93,4098.73,3012830.11,0.03091671332395634,1,1.0,0.6200924996540345
2088,2018-02-07 05:00:00,ETHUSD,754.93,762.33,743.11,751.49,1184.1,889198.17,-0.004556713867510817,-1,0.0,0.0
2089,2018-02-07 06:00:00,ETHUSD,751.49,755.0,732.79,754.12,1073.9,796912.36,0.003499713901715253,1,0.0,0.0
2090,2018-02-07 07:00:00,ETHUSD,754.12,782.3,744.4,780.0,1235.37,947262.1,0.03431814565321169,1,,0.0
2091,2018-02-07 08:00:00,ETHUSD,780.0,795.0,770.11,777.99,3054.21,2384131.45,-0.002576923076923065,-1,,0.0
2092,2018-02-07 09:00:00,ETHUSD,777.99,818.0,777.99,811.09,4298.58,3433788.49,0.042545534004293145,1,,0.0
2093,2018-02-07 10:00:00,ETHUSD,811.09,839.33,808.44,837.42,4225.56,3502975.58,0.03246248874970709,1,0.0,0.0
2094,2018-02-07 11:00:00,ETHUSD,837.42,850.03,809.0,832.23,5198.75,4326646.28,-0.0061976069355878065,-1,0.0,0.0
2095,2018-02-07 12:00:00,ETHUSD,832.23,850.05,820.0,842.01,4224.83,3515599.4,0.01175155906420097,1,0.0,0.0
2096,2018-02-07 13:00:00,ETHUSD,842.01,866.05,832.49,837.0,3992.04,3407523.14,-0.00595004809919121,-1,0.0,0.0
2097,2018-02-07 14:00:00,ETHUSD,837.0,849.98,812.16,829.0,3939.53,3272602.52,-0.009557945041816009,-1,1.0,0.6795045415187868
2098,2018-02-07 15:00:00,ETHUSD,829.0,837.55,802.02,821.17,3201.15,2624192.98,-0.009445114595898722,-1,0.0,0.0
2099,2018-02-07 16:00:00,ETHUSD,821.17,828.0,802.59,811.0,2909.33,2369206.54,-0.012384768074820024,-1,,0.0
2100,2018-02-07 17:00:00,ETHUSD,811.0,847.76,808.91,838.5,2409.96,2004394.75,0.03390875462392109,1,0.8548512472616776,0.7405242284436884
2101,2018-02-07 18:00:00,ETHUSD,838.5,850.88,830.13,833.61,1333.93,1122273.13,-0.005831842576028606,-1,-1.0,-0.506636863144536
2102,2018-02-07 19:00:00,ETHUSD,833.61,834.56,818.0,826.0,2332.18,1921883.56,-0.009128969182231515,-1,,0.0
2103,2018-02-07 20:00:00,ETHUSD,826.0,829.69,808.25,822.1,3612.45,2949860.15,-0.004721549636803847,-1,0.40450086555106746,0.30784547544120927
2104,2018-02-07 21:00:00,ETHUSD,822.1,840.0,812.18,818.07,2202.68,1809236.37,-0.004902080038924671,-1,-1.0,-0.7281281494551909
2105,2018-02-07 22:00:00,ETHUSD,818.07,818.73,784.0,790.17,2008.04,1604608.43,-0.03410466097033272,-1,0.0,0.0
2106,2018-02-07 23:00:00,ETHUSD,790.17,790.73,745.0,752.89,5639.59,4284049.55,-0.04717972081957044,-1,0.8528262320083881,0.6046324630001964
2107,2018-02-08 00:00:00,ETHUSD,752.89,787.45,748.42,777.79,2633.26,2034494.81,0.0330725604005897,1,-0.06610898106192635,-0.03978572056003516
2108,2018-02-08 01:00:00,ETHUSD,777.79,794.0,760.0,786.1,1766.0,1377829.98,0.010684117821005746,1,1.0,0.5725038080376015
2109,2018-02-08 02:00:00,ETHUSD,786.1,818.0,786.1,810.01,1859.21,1498014.29,0.03041597761099093,1,1.0,0.3649208527925831
2110,2018-02-08 03:00:00,ETHUSD,810.01,814.0,791.08,801.07,1030.55,829233.04,-0.011036900779002656,-1,1.0,0.9979444488673486
2111,2018-02-08 04:00:00,ETHUSD,801.07,825.76,799.46,817.83,705.74,577378.96,0.02092201680252661,1,1.0,1.001991250063684
2112,2018-02-08 05:00:00,ETHUSD,817.83,825.98,800.0,803.15,751.46,616636.94,-0.01794994069672189,-1,1.0,1.4152461830696583
2113,2018-02-08 06:00:00,ETHUSD,803.15,809.61,792.54,807.01,620.84,497313.66,0.004806076075452921,1,0.48588612670408987,0.7236559004460964
2114,2018-02-08 07:00:00,ETHUSD,807.01,832.6,803.02,832.6,1681.77,1372767.24,0.031709644242326654,1,1.0,1.2083034136863826
2115,2018-02-08 08:00:00,ETHUSD,832.6,839.0,820.0,824.01,1737.23,1446414.53,-0.010317079029546039,-1,1.0,1.2032725592115425
2116,2018-02-08 09:00:00,ETHUSD,824.01,831.92,814.51,830.6,3051.79,2510541.88,0.007997475758789374,1,0.2197614991482112,0.29492932801777905
2117,2018-02-08 10:00:00,ETHUSD,830.6,846.28,827.76,842.84,2399.47,2014796.68,0.014736335179388405,1,1.0,0.785042445264201
2118,2018-02-08 11:00:00,ETHUSD,842.84,843.84,830.11,835.96,1055.67,882722.04,-0.008162877889041806,-1,0.0,0.0
2119,2018-02-08 12:00:00,ETHUSD,835.96,839.0,817.83,835.0,2492.2,2070492.72,-0.0011483803052778079,-1,-1.0,-0.4696285589156526
2120,2018-02-08 13:00:00,ETHUSD,835.0,835.45,815.0,816.35,1266.07,1042472.7,-0.022335329341317336,-1,1.0,0.8931449223668426
2121,2018-02-08 14:00:00,ETHUSD,816.35,828.0,806.79,821.51,1564.48,1273280.98,0.006320818276474512,1,,0.0
2122,2018-02-08 15:00:00,ETHUSD,821.51,821.51,801.0,803.49,1794.02,1451519.77,-0.021935216856763744,-1,0.4662112983595543,0.4471778820380271
2123,2018-02-08 16:00:00,ETHUSD,803.49,810.0,790.59,805.75,5102.57,4089331.7,0.0028127294676971596,1,1.0,0.9149698599067393
2124,2018-02-08 17:00:00,ETHUSD,805.75,807.86,788.08,790.21,1517.86,1208468.27,-0.019286379149860332,-1,1.0,0.38171871437816385
2125,2018-02-08 18:00:00,ETHUSD,790.21,801.89,781.94,798.26,2316.87,1833096.9,0.010187165437035666,1,0.0,0.0
2126,2018-02-08 19:00:00,ETHUSD,798.26,820.84,797.16,816.98,1522.77,1235592.0,0.023451005937915,1,1.0,0.7566852013639328
2127,2018-02-08 20:00:00,ETHUSD,816.98,817.78,801.18,803.51,1092.24,884577.04,-0.016487551714852295,-1,0.4656905421448358,0.5321125738362158
2128,2018-02-08 21:00:00,ETHUSD,803.51,815.0,799.09,801.0,1446.64,1166349.5,-0.003123794352279363,-1,0.3803011292346298,0.34059481257711094
2129,2018-02-08 22:00:00,ETHUSD,801.0,816.0,793.3,807.4,717.04,577320.77,0.007990012484394479,1,,0.0
2130,2018-02-08 23:00:00,ETHUSD,807.4,816.25,803.15,812.01,341.57,276422.31,0.005709685409957907,1,1.0,0.7426989593891931
2131,2018-02-09 00:00:00,ETHUSD,812.01,815.0,785.78,791.56,1217.27,970318.38,-0.02518441891109721,-1,1.0,0.4505659353532604
2132,2018-02-09 01:00:00,ETHUSD,791.56,800.69,782.0,799.02,2469.98,1945264.41,0.009424427712365503,1,0.0,0.0
2133,2018-02-09 02:00:00,ETHUSD,799.02,807.84,793.01,807.63,2095.0,1668582.46,0.01077570023278518,1,1.0,0.6142662977064977
2134,2018-02-09 03:00:00,ETHUSD,807.63,807.63,783.84,804.34,1277.27,1016277.15,-0.004073647586147077,-1,1.0,0.3233869970725574
2135,2018-02-09 04:00:00,ETHUSD,804.34,804.34,785.02,788.99,801.65,635838.99,-0.019083969465648883,-1,1.0,0.9491450687451022
2136,2018-02-09 05:00:00,ETHUSD,788.99,796.36,780.88,791.99,876.64,688708.83,0.003802329560577447,1,0.0,0.0
2137,2018-02-09 06:00:00,ETHUSD,791.99,800.95,785.94,800.95,285.91,227919.82,0.011313274157502034,1,0.0,0.0
2138,2018-02-09 07:00:00,ETHUSD,800.95,812.96,799.09,810.5,4587.09,3705524.07,0.011923341032523821,1,0.0,0.0
2139,2018-02-09 08:00:00,ETHUSD,810.5,813.97,795.0,810.79,2207.94,1775670.5,0.0003578038247994616,1,-0.21259842519685032,-0.1284063416594919
2140,2018-02-09 09:00:00,ETHUSD,810.79,828.0,810.79,828.0,2503.32,2057097.12,0.02122621147276118,1,,0.0
2141,2018-02-09 10:00:00,ETHUSD,828.0,832.15,819.01,824.5,901.0,743469.66,-0.004227053140096618,-1,1.0,1.0036787046093711
2142,2018-02-09 11:00:00,ETHUSD,824.5,837.86,820.38,830.61,1246.1,1036432.38,0.007410551849605838,1,0.0,0.0
2143,2018-02-09 12:00:00,ETHUSD,830.61,832.54,821.08,825.12,910.85,753640.65,-0.006609600173366573,-1,0.0,0.0
2144,2018-02-09 13:00:00,ETHUSD,825.12,833.85,825.12,832.98,557.98,463088.75,0.009525887143688207,1,,0.0
2145,2018-02-09 14:00:00,ETHUSD,832.98,859.89,829.12,850.9,4132.35,3509300.9,0.021513121563542893,1,1.0,0.9315339612868488
2146,2018-02-09 15:00:00,ETHUSD,850.9,857.32,841.0,845.57,1698.77,1441262.98,-0.006263955811493627,-1,0.9087982832618025,0.15526911357047232
2147,2018-02-09 16:00:00,ETHUSD,845.57,853.17,841.53,848.52,1427.75,1211649.0,0.0034887708882764662,1,0.3790472153039055,0.3722786564845832
2148,2018-02-09 17:00:00,ETHUSD,848.52,879.68,847.29,869.94,4520.6,3897894.8,0.02524395417904124,1,0.13702685557200248,0.1797604112472051
2149,2018-02-09 18:00:00,ETHUSD,869.94,879.98,860.01,869.99,2091.08,1818308.03,5.747522817660358e-05,1,-0.048085758039816205,-0.04759675833396576
2150,2018-02-09 19:00:00,ETHUSD,869.99,879.54,868.01,873.06,477.37,416887.26,0.0035287761928297296,1,1.0,1.3530994562622496
2151,2018-02-09 20:00:00,ETHUSD,873.06,878.49,851.89,860.0,1691.35,1462599.65,-0.014958880260234057,-1,0.6088052957864872,0.845199395758267
2152,2018-02-09 21:00:00,ETHUSD,860.0,866.85,852.75,863.65,738.62,637029.14,0.0042441860465116015,1,0.014328928514567758,0.015956370806695593
2153,2018-02-09 22:00:00,ETHUSD,863.65,867.93,850.02,865.0,386.78,331279.84,0.001563133213686126,1,0.4668083316731965,0.6712479093725701
2154,2018-02-09 23:00:00,ETHUSD,865.0,883.07,861.02,875.1,1170.7,1026712.76,0.01167630057803471,1,0.5176876210267792,0.5455781306339224
2155,2018-02-10 00:00:00,ETHUSD,875.1,891.77,870.0,891.0,1361.08,1205161.99,0.018169352074048652,1,-0.07923258162234939,-0.06756262732910806
2156,2018-02-10 01:00:00,ETHUSD,891.0,894.77,880.0,881.12,2345.07,2084976.8,-0.01108866442199775,-1,1.0,0.9065231843151027
2157,2018-02-10 02:00:00,ETHUSD,881.12,895.0,879.0,895.0,1336.84,1192367.84,0.01575267840929725,1,-0.19331830444584053,-0.2232391764636969
2158,2018-02-10 03:00:00,ETHUSD,895.0,902.79,885.03,894.25,2126.96,1901245.21,-0.0008379888268156424,-1,0.04528801933120268,0.03539923055380043
2159,2018-02-10 04:00:00,ETHUSD,894.25,894.58,886.5,888.02,1181.7,1051715.85,-0.0069667318982387675,-1,0.26623824950873654,0.2596581987726471
2160,2018-02-10 05:00:00,ETHUSD,888.02,902.72,885.0,897.44,659.99,591239.41,0.010607869192135395,1,0.10405727923627674,0.1808367900539156
2161,2018-02-10 06:00:00,ETHUSD,897.44,910.4,895.02,907.7,664.77,600159.38,0.01143251916562666,1,0.766582246307744,1.5464271499012703
2162,2018-02-10 07:00:00,ETHUSD,907.7,913.3,892.97,900.0,2919.97,2636713.38,-0.008482978957805492,-1,0.41647004395095993,0.70418578621746
2163,2018-02-10 08:00:00,ETHUSD,900.0,907.05,862.16,868.0,2775.32,2447779.49,-0.035555555555555556,-1,0.2950709627924818,0.30356302285655923
2164,2018-02-10 09:00:00,ETHUSD,868.0,884.0,864.0,871.02,2521.24,2209084.1,0.003479262672811039,1,1.0,1.375738847180374
2165,2018-02-10 10:00:00,ETHUSD,871.02,880.14,860.11,864.0,1596.93,1388791.05,-0.008059516429014238,-1,,0.0
2166,2018-02-10 11:00:00,ETHUSD,864.0,881.23,862.36,870.0,883.0,771526.75,0.006944444444444444,1,0.2883702059616716,0.3954724891019092
2167,2018-02-10 12:00:00,ETHUSD,870.0,873.89,862.11,871.74,431.02,374393.26,0.0020000000000000104,1,0.0,0.0
2168,2018-02-10 13:00:00,ETHUSD,871.74,885.03,870.89,879.93,416.1,366137.13,0.0093950030972537,1,1.0,0.4912757645212753
2169,2018-02-10 14:00:00,ETHUSD,879.93,888.0,865.01,871.05,732.53,640952.78,-0.010091711840714598,-1,1.0,0.49280420916817186
2170,2018-02-10 15:00:00,ETHUSD,871.05,873.32,833.0,838.38,3747.82,3184705.45,-0.037506457723437185,-1,-1.0,-0.6825411347727208
2171,2018-02-10 16:00:00,ETHUSD,838.38,854.0,819.63,828.64,2364.16,1970022.34,-0.01161764355065723,-1,0.18997451146983857,0.14099483758371165
2172,2018-02-10 17:00:00,ETHUSD,828.64,849.63,828.64,843.01,759.29,637931.58,0.01734166827572891,1,,0.0
2173,2018-02-10 18:00:00,ETHUSD,843.01,845.57,828.25,833.51,377.87,315380.52,-0.011269142714795791,-1,-1.0,-0.6120455791229038
2174,2018-02-10 19:00:00,ETHUSD,833.51,844.9,825.3,842.47,522.27,435208.05,0.010749721059135508,1,0.5512143611404434,0.48445100037330396
2175,2018-02-10 20:00:00,ETHUSD,842.47,842.47,815.0,821.35,802.13,663038.13,-0.02506914192790248,-1,0.0,0.0
2176,2018-02-10 21:00:00,ETHUSD,821.35,829.59,815.0,826.96,1077.73,886022.39,0.006830218542643225,1,0.40084117250457507,0.4982592829658347
2177,2018-02-10 22:00:00,ETHUSD,826.96,855.0,822.8,855.0,508.08,427808.03,0.03390732320789393,1,1.0,1.0223789826685206
2178,2018-02-10 23:00:00,ETHUSD,855.0,855.2,847.07,851.83,207.37,176663.59,-0.0037076023391812386,-1,1.0,1.3559897808550352
2179,2018-02-11 00:00:00,ETHUSD,851.83,851.84,830.0,840.39,579.69,487435.12,-0.013429909723771238,-1,0.8941417988158638,1.267343311909182
2180,2018-02-11 01:00:00,ETHUSD,840.39,844.0,815.99,827.0,2142.59,1758264.01,-0.015933078689655978,-1,1.0,1.4331063795723562
2181,2018-02-11 02:00:00,ETHUSD,827.0,830.25,818.4,820.0,1752.1,1442781.23,-0.008464328899637243,-1,1.0,0.9622960696305628
2182,2018-02-11 03:00:00,ETHUSD,820.0,821.93,802.11,804.32,1624.76,1317862.88,-0.019121951219512136,-1,1.0,1.3144492114665465
2183,2018-02-11 04:00:00,ETHUSD,804.32,819.0,795.0,800.89,1733.61,1393811.89,-0.004264471851999283,-1,0.726076360682372,0.9446570014829861
2184,2018-02-11 05:00:00,ETHUSD,800.89,819.39,796.0,813.6,1082.92,876376.51,0.015869844797662645,1,1.0,0.4777237522608737
2185,2018-02-11 06:00:00,ETHUSD,813.6,813.6,796.94,809.99,2148.81,1726192.34,-0.004437069813176025,-1,1.0,1.2955487478131456
2186,2018-02-11 07:00:00,ETHUSD,809.99,809.99,784.0,788.99,2949.45,2337662.59,-0.025926246003037074,-1,-1.0,-0.4769792429821607
2187,2018-02-11 08:00:00,ETHUSD,788.99,789.5,775.99,787.18,2142.99,1672235.54,-0.002294072168215135,-1,,0.0
2188,2018-02-11 09:00:00,ETHUSD,787.18,815.0,780.94,814.94,1167.7,923232.49,0.0352651236057828,1,-0.024349519966606316,-0.020364932578229085
2189,2018-02-11 10:00:00,ETHUSD,814.94,815.0,796.96,808.11,989.38,798647.61,-0.008380985103197831,-1,1.0,1.1210258835050098
2190,2018-02-11 11:00:00,ETHUSD,808.11,823.0,802.0,822.98,720.26,584959.55,0.01840096026531042,1,-1.0,-0.5413936253324084
2191,2018-02-11 12:00:00,ETHUSD,822.98,839.18,816.41,832.41,521.09,433233.17,0.011458358647840713,1,0.4046276492319658,0.16591269584968002
2192,2018-02-11 13:00:00,ETHUSD,832.41,839.6,827.07,833.22,222.77,185802.49,0.0009730781706131103,1,-1.0,-0.4430177641607486
2193,2018-02-11 14:00:00,ETHUSD,833.22,849.98,829.7,849.98,891.57,747382.75,0.020114735604042137,1,1.0,0.8296429251484828
2194,2018-02-11 15:00:00,ETHUSD,849.98,851.5,841.64,848.12,547.6,462302.3,-0.0021882867832184448,-1,1.0,0.3517126521089174
2195,2018-02-11 16:00:00,ETHUSD,848.12,855.19,831.5,836.63,675.2,569468.44,-0.013547611187096176,-1,-1.0,-0.49280420916817186
2196,2018-02-11 17:00:00,ETHUSD,836.63,841.41,820.0,823.2,498.46,411361.67,-0.01605249632454006,-1,0.0,0.0
2197,2018-02-11 18:00:00,ETHUSD,823.2,836.32,821.38,836.32,418.21,345831.12,0.015937803692905737,1,0.0,0.0
2198,2018-02-11 19:00:00,ETHUSD,836.32,844.49,828.0,830.0,329.79,275198.16,-0.007556916013009434,-1,1.0,0.49280420916817186
2199,2018-02-11 20:00:00,ETHUSD,830.0,834.2,825.09,829.48,162.81,134928.79,-0.0006265060240963637,-1,1.0,0.29266961396282004
2200,2018-02-11 21:00:00,ETHUSD,829.48,839.0,824.31,833.29,317.39,263733.72,0.004593239137772997,1,1.0,0.49280420916817186
2201,2018-02-11 22:00:00,ETHUSD,833.29,837.93,829.59,830.8,207.69,172958.91,-0.0029881553840799832,-1,0.0,0.0
2202,2018-02-11 23:00:00,ETHUSD,830.8,834.7,806.46,809.69,1536.03,1252724.1,-0.025409244102070176,-1,0.30929951690821256,0.28205202863275264
2203,2018-02-12 00:00:00,ETHUSD,809.69,826.43,808.52,824.19,447.88,367164.12,0.01790808828070002,1,0.8600531443755536,0.7630163041614005
2204,2018-02-12 01:00:00,ETHUSD,824.19,840.96,817.18,829.98,952.91,792318.96,0.0070250791686382544,1,1.0,0.8048227144505344
2205,2018-02-12 02:00:00,ETHUSD,829.98,848.72,824.32,848.46,1640.0,1375608.17,0.022265596761367766,1,0.0,0.0
2206,2018-02-12 03:00:00,ETHUSD,848.46,848.46,842.03,846.92,1005.84,850686.28,-0.0018150531551282055,-1,0.0,0.0
2207,2018-02-12 04:00:00,ETHUSD,846.92,852.07,839.0,843.0,1329.91,1124146.57,-0.004628536343456241,-1,-1.0,-0.025472795973031072
2208,2018-02-12 05:00:00,ETHUSD,843.0,845.0,831.0,833.22,381.6,319216.85,-0.011601423487544452,-1,-1.0,-0.675441353441013
2209,2018-02-12 06:00:00,ETHUSD,833.22,844.74,833.22,842.3,187.9,158268.82,0.01089748205755974,1,1.0,0.810307800333522
2210,2018-02-12 07:00:00,ETHUSD,842.3,851.77,836.48,843.41,140.63,118852.13,0.0013178202540662634,1,-0.24375605033881897,-0.21362745367934222
2211,2018-02-12 08:00:00,ETHUSD,843.41,873.01,843.41,866.25,3052.52,2639171.04,0.027080542085106928,1,,0.0
2212,2018-02-12 09:00:00,ETHUSD,866.25,871.95,860.01,867.54,1220.19,1056257.77,0.0014891774891774472,1,,0.0
2213,2018-02-12 10:00:00,ETHUSD,867.54,872.99,862.01,870.21,1366.71,1186069.61,0.003077667888512429,1,0.0,0.0
2214,2018-02-12 11:00:00,ETHUSD,870.21,872.6,853.45,856.5,1543.59,1334092.32,-0.015754817802599415,-1,0.0,0.0
2215,2018-02-12 12:00:00,ETHUSD,856.5,869.0,854.09,868.91,709.36,612211.47,0.014489200233508427,1,1.0,0.7717735010151348
2216,2018-02-12 13:00:00,ETHUSD,868.91,868.91,853.3,858.54,386.47,332501.17,-0.0119344926402044,-1,1.0,0.11733849241723338
2217,2018-02-12 14:00:00,ETHUSD,858.54,858.55,839.0,839.36,2645.07,2236420.65,-0.02234025205581563,-1,1.0,1.367977629333993
2218,2018-02-12 15:00:00,ETHUSD,839.36,855.0,839.35,851.33,1777.15,1503007.62,0.014260865421273384,1,1.0,0.901298914054918
2219,2018-02-12 16:00:00,ETHUSD,851.33,862.42,851.33,856.5,527.53,452629.57,0.006072850715938542,1,1.0,0.8419981272922998
2220,2018-02-12 17:00:00,ETHUSD,856.5,864.99,851.82,864.97,684.59,588318.9,0.009889083479276155,1,1.0,0.07436508195530674
2221,2018-02-12 18:00:00,ETHUSD,864.97,865.0,854.24,855.95,518.43,444653.94,-0.010428107333202286,-1,1.0,0.6219196712715775
2222,2018-02-12 19:00:00,ETHUSD,855.95,868.99,855.15,867.6,466.93,402489.6,0.013610608096267279,1,1.0,0.4854462754265935
2223,2018-02-12 20:00:00,ETHUSD,867.6,877.95,866.04,871.36,1147.68,1000482.46,0.004333794375288141,1,1.0,0.6200924996540345
2224,2018-02-12 21:00:00,ETHUSD,871.36,872.09,861.06,863.14,579.14,500517.65,-0.009433529195740024,-1,0.3569311820875864,0.3436706449281163
2225,2018-02-12 22:00:00,ETHUSD,863.14,869.11,855.92,868.99,404.82,348246.61,0.006777579535185512,1,1.0,0.8733414763377257
2226,2018-02-12 23:00:00,ETHUSD,868.99,874.32,859.7,865.57,570.23,493090.56,-0.003935603401650145,-1,1.0,0.41250692289721064
2227,2018-02-13 00:00:00,ETHUSD,865.57,869.14,856.0,866.53,868.68,748632.47,0.0011090957403790827,1,1.0,0.29266961396282004
2228,2018-02-13 01:00:00,ETHUSD,866.53,868.56,851.0,851.44,518.2,444660.89,-0.017414284560257485,-1,-1.0,-0.1637331919826017
2229,2018-02-13 02:00:00,ETHUSD,851.44,854.69,844.0,851.95,509.08,431249.26,0.0005989852485201434,1,1.0,0.4696285589156526
2230,2018-02-13 03:00:00,ETHUSD,851.95,854.63,845.04,853.0,835.1,709006.92,0.001232466694054762,1,1.0,0.3484008074864868
2231,2018-02-13 04:00:00,ETHUSD,853.0,853.0,836.03,841.21,2268.71,1918754.04,-0.013821805392731493,-1,-0.16711450525621085,-0.1724592720451461
2232,2018-02-13 05:00:00,ETHUSD,841.21,845.46,834.01,837.8,1094.19,916795.43,-0.004053684573412206,-1,1.0,0.8479262343474989
2233,2018-02-13 06:00:00,ETHUSD,837.8,846.49,833.88,846.44,1133.16,948798.59,0.010312723800429817,1,1.0,0.6141580843095735
2234,2018-02-13 07:00:00,ETHUSD,846.44,850.0,839.91,839.91,675.54,571426.25,-0.0077146637682530194,-1,0.0,0.0
2235,2018-02-13 08:00:00,ETHUSD,839.91,843.95,826.0,836.93,3712.47,3096785.36,-0.003547999190389468,-1,0.9115226337448559,0.4175449681877175
2236,2018-02-13 09:00:00,ETHUSD,836.93,837.82,821.07,828.0,1465.56,1212391.3,-0.010669948502264168,-1,1.0,0.4847690814462091
2237,2018-02-13 10:00:00,ETHUSD,828.0,838.0,819.31,833.0,1854.04,1530683.84,0.006038647342995169,1,1.0,0.22314355131420976
2238,2018-02-13 11:00:00,ETHUSD,833.0,839.19,822.93,834.21,986.03,817170.03,0.0014525810324130088,1,1.0,0.6075892921982986
2239,2018-02-13 12:00:00,ETHUSD,834.21,841.83,829.31,840.9,1519.24,1272124.2,0.008019563419282843,1,1.0,0.968237812496902
2240,2018-02-13 13:00:00,ETHUSD,840.9,849.0,839.54,842.99,1319.1,1113518.55,0.0024854322749435507,1,1.0,0.669520249928789
2241,2018-02-13 14:00:00,ETHUSD,842.99,849.0,842.99,848.81,1198.21,1015486.39,0.0069039964886889954,1,-1.0,-0.7876843343839341
2242,2018-02-13 15:00:00,ETHUSD,848.81,848.81,834.54,838.62,1803.63,1510551.32,-0.012005042353412355,-1,0.0,0.0
2243,2018-02-13 16:00:00,ETHUSD,838.62,842.5,835.0,837.65,189.97,159552.96,-0.0011566621354129729,-1,,0.0
2244,2018-02-13 17:00:00,ETHUSD,837.65,846.98,837.65,845.0,298.83,251950.34,0.008774547842177547,1,1.0,0.41250692289721064
2245,2018-02-13 18:00:00,ETHUSD,845.0,848.1,840.89,840.89,200.88,169648.3,-0.004863905325443803,-1,,0.0
2246,2018-02-13 19:00:00,ETHUSD,840.89,844.0,836.99,841.94,264.6,222187.2,0.0012486769969913642,1,0.0,0.0
2247,2018-02-13 20:00:00,ETHUSD,841.94,849.99,841.94,849.99,645.96,546648.33,0.009561251395586329,1,1.0,0.3649208527925831
2248,2018-02-13 21:00:00,ETHUSD,849.99,850.0,836.93,837.73,962.97,812092.87,-0.014423699102342369,-1,1.0,1.2936581031979575
2249,2018-02-13 22:00:00,ETHUSD,837.73,841.58,836.54,838.7,404.95,339143.87,0.001157890967256786,1,1.0,0.4854462754265935
2250,2018-02-13 23:00:00,ETHUSD,838.7,842.21,837.0,841.82,111.18,93291.3,0.0037200429235722003,1,1.0,0.4430177641607486
2251,2018-02-14 00:00:00,ETHUSD,841.82,847.23,839.75,843.92,341.68,288451.2,0.002494595044071071,1,0.0,0.0
2252,2018-02-14 01:00:00,ETHUSD,843.92,848.01,841.63,847.33,323.72,273962.08,0.0040406673618353425,1,0.030836430014994462,0.026770890450885907
2253,2018-02-14 02:00:00,ETHUSD,847.33,850.0,845.89,847.93,451.86,383345.32,0.0007081066408600061,1,1.0,0.5328023565693595
2254,2018-02-14 03:00:00,ETHUSD,847.93,854.46,847.0,853.52,640.44,544822.95,0.006592525326383112,1,1.0,0.37761417995238816
2255,2018-02-14 04:00:00,ETHUSD,853.52,865.2,853.52,860.95,642.6,552673.04,0.008705127003468066,1,-1.0,-0.24153341642580076
2256,2018-02-14 05:00:00,ETHUSD,860.95,867.98,857.0,867.1,1078.51,931098.69,0.007143271967013157,1,1.0,1.2100940313308721
2257,2018-02-14 06:00:00,ETHUSD,867.1,872.01,862.0,863.31,3731.0,3243935.36,-0.004370891477338343,-1,0.1463808123902054,0.17091997175242268
2258,2018-02-14 07:00:00,ETHUSD,863.31,872.0,862.03,871.15,1361.15,1182758.83,0.009081326522338479,1,0.4078474284821009,0.4048697687471549
2259,2018-02-14 08:00:00,ETHUSD,871.15,871.47,861.23,862.94,1172.13,1017399.8,-0.009424324169201541,-1,0.8445783132530121,0.4274109383872845
2260,2018-02-14 09:00:00,ETHUSD,862.94,865.24,856.94,858.37,650.34,559252.58,-0.005295849074095592,-1,1.0,0.49280420916817186
2261,2018-02-14 10:00:00,ETHUSD,858.37,866.0,857.24,860.11,878.11,757289.06,0.0020270978715472457,1,-0.46595690747782004,-0.4712637244923729
2262,2018-02-14 11:00:00,ETHUSD,860.11,876.0,860.0,875.0,1113.56,968207.71,0.017311739196149315,1,,0.0
2263,2018-02-14 12:00:00,ETHUSD,875.0,895.0,872.73,891.01,6355.7,5622026.74,0.018297142857142845,1,0.0,0.0
2264,2018-02-14 13:00:00,ETHUSD,891.01,901.76,885.65,891.04,4338.19,3874660.93,3.366965578385508e-05,1,,0.0
2265,2018-02-14 14:00:00,ETHUSD,891.04,894.22,877.05,885.81,2710.12,2401281.96,-0.005869545699407455,-1,0.0,0.0
2266,2018-02-14 15:00:00,ETHUSD,885.81,906.0,885.8,906.0,3833.41,3440894.73,0.022792698208419476,1,0.0,0.0
2267,2018-02-14 16:00:00,ETHUSD,906.0,917.9,902.48,910.01,5094.64,4639573.75,0.004426048565121403,1,1.0,0.30836666364461357
2268,2018-02-14 17:00:00,ETHUSD,910.01,916.9,907.0,916.9,1921.1,1750004.1,0.007571345369831086,1,0.0,0.0
2269,2018-02-14 18:00:00,ETHUSD,916.9,920.0,906.01,909.86,1806.62,1653751.08,-0.007678045588395642,-1,1.0,0.530804706081303
2270,2018-02-14 19:00:00,ETHUSD,909.86,912.08,895.45,910.6,1228.92,1109887.77,0.000813311938100377,1,0.0,0.0
2271,2018-02-14 20:00:00,ETHUSD,910.6,912.3,902.77,906.99,1110.21,1007253.78,-0.003964419064353189,-1,0.0,0.0
2272,2018-02-14 21:00:00,ETHUSD,906.99,909.99,898.01,906.94,922.67,833729.85,-5.512739942000962e-05,-1,,0.0
2273,2018-02-14 22:00:00,ETHUSD,906.94,924.52,903.2,921.2,1071.33,981572.53,0.01572320109378789,1,1.0,0.7234338731648177
2274,2018-02-14 23:00:00,ETHUSD,921.2,924.13,916.54,922.98,870.23,802172.76,0.0019322622666087415,1,1.0,1.0216952465640097
