,Date,Close,Volume ETH,Volume USD,Sentiment_total,Sentiment_component,Change
321,2018/09/29,230.56,32806.05,7400428.18,7.570560134000002,15.496899999999997,1
322,2018/09/30,231.96,16082.949999999999,3723681.8999999994,0.20972311600000001,0.5975000000000001,1
323,2018/10/01,229.66,13722.65,3140788.7399999998,-0.6976606429999999,-0.9944,-1
324,2018/10/02,224.83,14497.199999999997,3278403.5300000003,3.9302705439999994,5.0652,-1
325,2018/10/03,218.96,38697.219999999994,8425923.010000002,1.1687772410000004,3.5658999999999996,-1
326,2018/10/04,221.07,18385.7,4093117.4200000004,2.818228381,3.3378000000000005,1
327,2018/10/05,226.73,14379.449999999999,3205683.0000000005,3.763305255,4.0822,1
328,2018/10/06,223.06,9560.61,2140057.13,0.308366664,1.639,-1
329,2018/10/07,224.34,11745.459999999995,2615518.4700000007,0.0,0.0,1
330,2018/10/08,227.79,25183.749999999996,5718144.69,0.0,0.0,1
331,2018/10/09,226.3,13511.660000000002,3059606.0300000003,2.948567589,4.0584,-1
332,2018/10/10,223.38,13550.039999999997,3024431.56,3.9689587600000005,5.6883,-1
333,2018/10/11,188.42,71605.68000000001,14355465.330000004,1.317259869,1.458,-1
334,2018/10/12,194.67,22858.63,4427634.4799999995,1.6999057029999998,2.1052999999999997,1
335,2018/10/13,196.79,13570.900000000001,2673932.66,0.35910445700000004,0.41079999999999983,1
336,2018/10/14,192.01,13545.9,2643907.0100000002,-0.6461079829999999,-0.9081,-1
337,2018/10/15,204.86,103720.61000000003,21170412.620000005,1.042918135,0.5473,1
338,2018/10/16,205.69,30429.719999999998,6217554.479999998,3.773310994,6.5779,1
339,2018/10/17,203.41,29120.26,5943379.87,-0.33782845899999997,-0.4019,-1
340,2018/10/18,199.29,38882.469999999994,7856164.250000002,0.34405608200000004,0.6874,-1
341,2018/10/19,200.08,26749.529999999988,5344344.65,3.7545783959999994,4.5082,1
342,2018/10/20,202.59,18269.02,3701056.0399999996,5.983625565,12.155999999999999,1
343,2018/10/21,202.19,27494.389999999992,5617387.410000001,0.626900535,0.8718,-1
344,2018/10/22,201.23,11504.28,2319051.57,0.0,0.0,-1
345,2018/10/23,200.96,20103.28,4024804.869999999,0.0,0.0,-1
346,2018/10/24,200.67,15650.81,3152241.5300000007,2.717744263,4.341900000000001,-1
347,2018/10/25,199.66,11922.859999999997,2378708.3599999994,2.4175217119999997,3.0194,-1
348,2018/10/26,200.69,18949.889999999996,3807455.9000000004,-0.20400150600000003,0.33,1
349,2018/10/27,201.26,6425.659999999999,1291298.59,4.6030312460000005,6.9197,1
350,2018/10/28,202.44,6449.179999999999,1301562.3199999998,0.5982677949999999,0.6994,1
351,2018/10/29,194.14,20088.410000000003,3948123.8,0.641906516,0.9001,-1
352,2018/10/30,195.3,11520.630000000001,2239544.7600000002,1.7910353389999998,2.5989000000000004,1
353,2018/10/31,196.68,14454.240000000003,2821187.17,4.731721215,5.6381,1
354,2018/11/01,197.73,7295.7,1435281.1,3.417483187,6.166900000000001,1
355,2018/11/02,199.9,9539.34,1899876.8299999996,1.3873019190000002,4.205,1
356,2018/11/03,198.78,5369.440000000001,1067120.7000000002,1.2803727,2.124,-1
357,2018/11/04,210.28,27729.64,5789360.489999999,0.669873109,1.0760999999999998,1
358,2018/11/05,208.81,18906.67,3939148.8299999996,0.42310854299999995,0.0,-1
359,2018/11/06,218.24,36929.15,7877168.75,0.492804209,1.1636,1
360,2018/11/07,216.6,31083.64,6808822.92,3.004925403,4.5588,-1
361,2018/11/08,210.14,22796.379999999997,4857072.699999999,1.991145001,2.4894000000000003,-1
362,2018/11/09,208.05,13251.899999999998,2772477.7199999997,0.0,0.0,-1
363,2018/11/10,210.38,9033.529999999999,1902409.2499999998,0.0448074220000001,-0.00660000000000005,1
364,2018/11/11,210.03,5726.080000000001,1195444.95,0.588897159,0.802,-1
365,2018/11/12,208.83,8446.0,1769090.32,0.0,0.0,-1
366,2018/11/13,203.43,18466.649999999994,3796109.649999999,4.735698574,6.0369,-1
367,2018/11/14,178.04,141671.87000000002,25728416.640000004,2.480566176,4.3408,-1
368,2018/11/15,178.6,87090.26999999999,15159151.04,2.168763136,4.021,1
369,2018/11/16,172.11,41057.33,7211517.749999999,1.001659558,1.5768,-1
370,2018/11/17,172.4,14302.700000000003,2462724.9699999993,3.6362518870000002,4.5293,1
371,2018/11/18,175.99,19080.469999999994,3341732.13,1.8556041890000001,3.2138,1
372,2018/11/19,145.31,167446.47,26060046.53,2.595812963,4.212199999999999,-1
373,2018/11/20,127.36,213254.02000000002,28436168.06,0.0,0.0,-1
374,2018/11/21,134.44,132529.02000000002,17389370.720000003,10.266462160000001,17.4451,1
375,2018/11/22,123.4,49385.78999999999,6435129.960000001,3.8866917700000005,6.703900000000001,-1
376,2018/11/23,121.33,103946.31999999998,12549526.120000001,7.944949228,15.0474,-1
377,2018/11/24,110.26,65552.51999999999,7575895.010000001,2.558740017,3.9475,-1
378,2018/11/25,113.59,153775.99000000002,16620110.83,-0.943963641,-1.2278,1
379,2018/11/26,106.82,128626.56000000001,14157061.479999999,7.446684885999999,13.824300000000003,-1
380,2018/11/27,108.47,93266.16,9760143.799999997,4.208455711,6.3286,1
381,2018/11/28,121.81,130815.98999999999,15186828.790000003,2.278614571,3.9915,1
382,2018/11/29,116.46,76052.18000000001,8993146.86,2.760532677,4.1995000000000005,-1
383,2018/11/30,111.9,58500.81999999999,6625678.590000002,0.0,0.0,-1
384,2018/12/01,116.8,35465.71000000001,4071998.5900000003,7.408806147999999,10.6581,1
385,2018/12/02,114.91,29589.049999999996,3429422.3399999994,3.748495639,5.431500000000001,-1
386,2018/12/03,107.28,56880.03,6216848.000000001,2.775158833,3.8745000000000003,-1
387,2018/12/04,108.8,37740.200000000004,4109004.34,0.077465689,0.1377,1
388,2018/12/05,100.67,97484.81999999999,10168979.05,0.0,0.0,-1
389,2018/12/06,89.16,137644.28,13474890.419999998,0.0,0.0,-1
390,2018/12/07,92.5,237675.43999999997,20804425.35,0.446499289,0.8233999999999999,1
391,2018/12/08,90.07,105438.37000000002,9487885.370000001,0.109543787,-0.7330999999999999,-1
392,2018/12/09,92.63,73663.46000000002,6818981.7,-0.633078654,-0.8834,1
393,2018/12/10,89.27,53990.15000000001,4860115.69,2.167756951,3.4082,-1
394,2018/12/11,86.9,50282.880000000005,4402897.5600000005,5.393773675,7.7055,-1
395,2018/12/12,89.09,41368.22,3677003.54,7.496881931,9.984999999999998,1
396,2018/12/13,85.31,51053.09,4456171.829999999,2.6321375060000003,5.3717999999999995,-1
397,2018/12/14,82.91,74615.33,6244096.1,2.513639077,3.3853999999999997,-1
398,2018/12/15,83.08,18287.269999999997,1511809.9,0.6450261840000001,0.9579,1
399,2018/12/16,83.76,20838.35,1776305.0699999996,0.0,0.0,1
400,2018/12/17,93.98,87185.89,7820357.739999999,0.0,0.0,1
401,2018/12/18,100.89,68453.88,6483436.48,0.917454115,0.6705,1
402,2018/12/19,99.27,146412.01000000004,15139980.67,2.328195764,3.8862000000000005,-1
403,2018/12/20,114.54,151025.63,16536573.010000002,4.0814206980000005,6.2959000000000005,1
404,2018/12/21,107.71,84037.84,9465598.51,1.961863187,2.6871,-1
405,2018/12/22,115.6,28444.95,3163394.05,0.09776171800000001,0.1027,1
406,2018/12/23,129.73,71583.28,9092148.040000001,1.929334556,2.0927000000000002,1
407,2018/12/24,139.0,158798.85999999996,23035958.040000003,0.0,0.0,1
408,2018/12/25,128.81,104262.03,13321742.920000004,1.8565917350000003,3.0746,-1
409,2018/12/26,130.53,67426.98,8761405.48,0.433274809,0.0,1
410,2018/12/27,114.6,69777.0,8448198.39,1.4052667049999998,3.3194999999999997,-1
411,2018/12/28,136.94,91051.98000000001,11600312.040000001,0.0,-0.7390000000000001,1
412,2018/12/29,134.02,67314.52,9242532.540000001,0.0,0.0,-1
413,2018/12/30,138.56,45952.5,6211084.370000002,10.571133308000002,18.916500000000006,1
414,2018/12/31,130.67,34827.15,4673530.19,0.9561407469999998,0.5574,-1
415,2019/01/01,139.75,28500.870000000003,3878124.33,0.6605206779999999,0.6705,1
416,2019/01/02,153.35,48537.96000000001,7177194.130000001,0.0,0.0,1
417,2019/01/03,147.02,36630.15999999999,5440336.56,3.0076749219999996,5.1692,-1
418,2019/01/04,152.98,62279.3,9392620.82,3.1463570400000003,5.3376,1
419,2019/01/05,153.85,44910.490000000005,7046576.749999999,1.637021987,1.1093,1
420,2019/01/06,156.0,46616.79999999999,7166974.56,0.28295008800000004,1.1557,1
421,2019/01/07,150.66,31949.930000000004,4887257.930000001,2.5039716679999997,3.5995999999999997,-1
422,2019/01/08,149.01,41159.89,6160431.950000002,4.917954738,8.170499999999999,-1
423,2019/01/09,149.56,36745.14000000001,5523618.240000001,3.0954287639999998,3.1428,1
424,2019/01/10,126.45,111302.27999999998,14677611.21,1.018293795,2.9988,-1
425,2019/01/11,125.93,61032.030000000006,7671457.97,0.986637353,0.0,-1
426,2019/01/12,124.56,15433.259999999998,1938365.16,0.25702283700000006,2.4236999999999993,-1
427,2019/01/13,115.25,33514.36,3968636.4199999995,1.616290074,2.1191,-1
428,2019/01/14,128.33,58206.729999999996,7196542.139999999,3.1559225079999997,4.353800000000001,1
429,2019/01/15,120.04,63432.04000000001,7947280.569999999,0.72126661,1.4395,-1
430,2019/01/16,122.14,43625.57,5331521.83,3.2070344459999993,8.3117,1
431,2019/01/17,122.52,53843.619999999995,6513276.8100000005,2.6038116650000003,3.66,1
432,2019/01/18,119.35,30260.229999999996,3653629.7699999996,0.0,0.0,-1
433,2019/01/19,123.09,34191.17999999999,4227370.84,0.86961336,1.3134000000000001,1
434,2019/01/20,117.48,31264.359999999997,3727909.2800000003,4.373973247,6.1759,-1
435,2019/01/21,115.86,31172.990000000005,3628024.72,0.8833265190000001,2.0112,-1
436,2019/01/22,118.0,50330.740000000005,5844691.300000001,4.242873310999999,6.2894000000000005,1
437,2019/01/23,116.56,34623.829999999994,4059783.6000000006,-0.27626717,0.0,-1
438,2019/01/24,116.5,37460.28999999999,4326693.41,4.555414428000001,25.1139,-1
439,2019/01/25,114.79,34789.75000000001,4022263.4099999997,1.6052184120000001,7.1,-1
440,2019/01/26,114.95,9891.85,1143403.3300000003,0.0,-0.2732,1
441,2019/01/27,111.33,17330.910000000007,1960508.12,0.0,0.2732,-1
442,2019/01/28,105.47,69204.93000000001,7272386.81,0.0,0.0,-1
443,2019/01/29,104.1,43953.17,4578095.29,0.683034774,0.9392999999999998,-1
444,2019/01/30,107.6,35999.18000000001,3843973.580000001,0.0,0.0,1
445,2019/01/31,105.81,19518.089999999997,2086883.0100000002,0.897555553,1.1098,-1
446,2019/02/01,106.03,56576.18,5937197.659999999,5.072977453,7.016400000000001,1
447,2019/02/02,109.24,21713.940000000002,2324895.71,3.3448229820000006,4.2377,1
448,2019/02/03,105.91,30157.96,3227918.97,1.314695429,2.2674,-1
449,2019/02/04,105.95,36049.23,3830928.7400000007,0.0,0.0,1
450,2019/02/05,106.0,20729.949999999997,2195189.23,3.08009838,5.250800000000001,1
451,2019/02/06,103.32,63445.229999999996,6481035.489999999,1.9385853679999996,2.1647,-1
452,2019/02/07,103.3,31884.28,3305768.1200000006,2.128340831,3.5747999999999998,-1
453,2019/02/08,118.19,86340.01000000001,9635386.68,2.4882516029999997,3.0635,1
454,2019/02/09,117.92,28790.329999999998,3396967.6199999996,2.8558191320000006,4.045100000000001,-1
455,2019/02/10,123.94,38027.62,4496265.960000001,1.597558873,2.4466,1
456,2019/02/11,119.43,70682.84,8471414.91,0.0,0.0,-1
457,2019/02/12,120.93,45614.75,5466468.58,0.859546973,0.3612,1
458,2019/02/13,120.61,52674.9,6396674.420000001,2.30275695,3.6065,-1
459,2019/02/14,119.28,47805.1,5772118.029999999,2.1113393790000003,2.8111,-1
460,2019/02/15,120.45,54459.249999999985,6572877.59,-0.14245396800000001,-0.1531,1
461,2019/02/16,121.68,20838.97,2538865.36,5.180857852999999,9.385499999999999,1
462,2019/02/17,132.28,67865.05,8609252.78,6.978230125,11.235199999999999,1
463,2019/02/18,144.52,149249.34,20963651.46,6.271523353000001,10.2985,1
464,2019/02/19,142.62,89246.35000000003,13021500.16,13.350904689999998,25.1053,-1
465,2019/02/20,147.03,74898.76,10794520.12,2.133532084,3.8258,1
466,2019/02/21,144.3,56775.030000000006,8213401.8599999985,0.663355204,0.399,-1
467,2019/02/22,146.4,86017.12999999999,12527296.7,1.829640054,1.6080999999999999,1
468,2019/02/23,157.42,96848.68000000002,14841895.120000001,0.0,0.9313,1
469,2019/02/24,131.84,147378.27000000002,21635513.05,0.0,0.0,-1
470,2019/02/25,137.63,82953.05,11372356.64,0.21249017299999995,0.3518,1
471,2019/02/26,135.9,54544.71999999999,7394362.920000001,0.0,0.0,-1
472,2019/02/27,134.06,82251.54000000001,10992970.980000002,0.414903435,0.7682,-1
473,2019/02/28,134.34,70901.86,9608610.440000001,3.0492709660000004,4.431,1
474,2019/03/01,134.83,35448.62999999999,4798074.56,0.0,0.0,1
475,2019/03/02,132.19,38225.97000000001,5046582.87,0.0,0.0,-1
476,2019/03/03,129.63,25772.17,3393731.789999999,0.0,0.0,-1
477,2019/03/04,125.16,55433.280000000006,6982620.429999999,0.0,0.0,-1
478,2019/03/05,136.18,62120.28999999999,8235874.199999998,1.1749695880000002,0.8075,1
479,2019/03/06,137.04,39998.89,5464628.380000001,1.133491482,1.7434,1
480,2019/03/07,136.1,49710.27,6802952.4799999995,5.892758203,10.2996,-1
481,2019/03/08,132.8,48099.700000000004,6485208.19,-1.784701289,-2.3777,-1
482,2019/03/09,136.33,31318.53,4261290.42,1.106068,1.3599,1
483,2019/03/10,134.59,17958.36,2420897.7099999995,-0.074365082,-0.0772,-1
484,2019/03/11,131.94,45090.05999999999,5970837.1000000015,0.0,0.0,-1
485,2019/03/12,132.67,35175.24,4636975.43,0.707010814,0.5987,1
486,2019/03/13,131.16,13036.619999999999,1711002.21,-0.721394443,0.3612,-1
487,2019/03/14,131.3,26840.120000000003,3527919.7399999998,1.966533005,1.9581,1
488,2019/03/15,135.77,41508.32000000001,5570384.55,2.5760683579999997,4.388400000000001,1
489,2019/03/16,140.38,41397.049999999996,5813919.720000001,3.2993666839999998,4.7346,1
490,2019/03/17,138.15,24602.449999999997,3397729.8800000004,0.944592514,1.2224000000000002,-1
491,2019/03/18,136.86,39466.65,5425351.21,0.0,0.0,-1
492,2019/03/19,138.08,22557.839999999993,3101408.2,0.0,0.0,1
493,2019/03/20,138.71,22621.670000000002,3108658.9700000007,1.8254287820000001,1.6616,1
494,2019/03/21,134.49,34147.43000000001,4647884.16,0.91892876,1.9998999999999998,-1
495,2019/03/22,135.6,26102.129999999994,3545151.46,-0.546733162,-0.7276,1
496,2019/03/23,136.63,12263.959999999997,1673936.1900000002,0.0,0.0,1
497,2019/03/24,135.29,12456.14,1686910.3799999997,-0.03894762099999999,0.6275,-1
498,2019/03/25,133.28,33100.97,4435336.539999999,1.0049312019999999,0.5354,-1
499,2019/03/26,133.1,30132.43,3994115.9699999997,0.0,0.0,-1
500,2019/03/27,138.97,30664.900000000005,4204614.94,0.0,0.0,1
501,2019/03/28,137.35,23890.120000000003,3284064.4799999995,2.522558275,3.5604000000000005,-1
502,2019/03/29,142.79,34215.01,4788637.209999999,0.0,0.0,1
503,2019/03/30,142.27,38808.270000000004,5556665.94,0.0,0.0,-1
504,2019/03/31,141.02,10100.85,1425850.9999999998,-0.18423638899999997,-0.2023,-1
505,2019/04/01,141.0,39721.89,5619378.36,-0.09201437899999998,-0.5994,-1
506,2019/04/02,164.58,179781.82000000007,27923898.299999993,1.732017186,1.9302000000000001,1
507,2019/04/03,160.89,196372.08,33099482.520000003,3.7451971420000003,4.495500000000001,-1
508,2019/04/04,157.72,111326.82999999997,17717661.410000008,0.074365082,1.5745,-1
509,2019/04/05,166.06,54449.39000000001,8913519.569999998,0.6758484159999999,0.0,1
510,2019/04/06,166.0,41866.96,6960531.909999999,0.0,0.0,-1
511,2019/04/07,174.9,41923.939999999995,7139796.88,0.0,0.0,1
512,2019/04/08,180.72,91552.85999999997,16543431.489999998,0.09243005399999998,0.12549999999999994,1
513,2019/04/09,175.59,65106.72999999999,11529142.46,2.13308972,2.6672000000000002,-1
514,2019/04/10,177.7,80893.40999999999,14500408.870000001,4.256048252,5.686399999999999,1
515,2019/04/11,164.96,67341.24000000002,11271219.24,2.518975604,4.2372000000000005,-1
516,2019/04/12,164.11,56210.460000000014,9238542.34,7.550063939,18.153,-1
517,2019/04/13,163.65,18114.24,2969670.95,12.333473342000001,24.002699999999997,-1
518,2019/04/14,168.0,25243.010000000002,4160848.9800000004,2.2775501689999995,3.9145000000000003,1
519,2019/04/15,159.91,56905.799999999996,9311206.23,0.46115207,0.0,-1
520,2019/04/16,166.52,38535.23,6309870.43,0.0,0.5859,1
521,2019/04/17,166.74,37151.44,6174999.450000001,2.239043623,2.8916,1
522,2019/04/18,174.17,53731.44999999999,9278280.610000001,6.9184851720000005,11.1687,1
523,2019/04/19,173.66,30458.160000000003,5248303.819999999,1.7411153069999998,2.3087,-1
524,2019/04/20,173.5,18828.91,3272994.3000000003,1.097058103,1.1705999999999999,-1
525,2019/04/21,169.87,26715.760000000002,4532270.860000001,1.769468192,3.0221999999999998,-1
526,2019/04/22,171.47,37737.22999999999,6444593.699999999,0.0,0.0,1
527,2019/04/23,170.3,69287.71000000002,12021725.59,0.0,0.0,-1
528,2019/04/24,165.74,70627.47,11684067.139999999,0.685980844,0.8200000000000001,-1
529,2019/04/25,152.0,82295.79,13083939.899999999,3.2221892029999997,4.1895,-1
530,2019/04/26,153.1,64658.72999999999,9819318.330000002,0.0,0.7964,1
531,2019/04/27,155.68,29264.729999999996,4524251.06,1.413612544,1.8336,1
532,2019/04/28,153.13,27662.239999999998,4282879.77,0.709438179,0.8931,-1
533,2019/04/29,152.42,33614.93,5107726.430000001,0.0,0.0,-1
534,2019/04/30,160.06,39828.780000000006,6236635.89,1.0695888109999998,1.8051000000000001,1
535,2019/05/01,158.3,31495.340000000004,5002990.17,1.788891258,2.6998,-1
536,2019/05/02,158.52,23265.079999999998,3679180.8400000003,0.588897159,0.802,1
537,2019/05/03,164.82,69970.42,11500811.430000002,0.8180971349999999,0.5445,1
538,2019/05/04,161.95,57801.270000000004,9367572.93,1.261304069,2.4667000000000003,-1
539,2019/05/05,161.35,25386.690000000002,4080905.1399999997,0.0,0.0,-1
540,2019/05/06,171.21,85969.29000000001,14353670.360000001,0.46115207,0.5859,1
541,2019/05/07,166.15,114664.71000000002,19893232.98,1.5293887659999998,0.5574,-1
542,2019/05/08,169.61,65393.840000000004,10954974.389999999,7.78024332,11.360800000000001,1
543,2019/05/09,170.18,48059.869999999995,8103570.890000001,4.3306550260000005,7.7045,1
544,2019/05/10,172.3,79481.10999999999,13707986.67,2.6453283789999995,5.679500000000001,1
545,2019/05/11,192.0,175770.9,33433828.920000006,0.5301781740000001,0.5866,1
546,2019/05/12,188.26,142728.77,27431147.869999997,1.007018211,1.5749,-1
547,2019/05/13,196.47,134219.13,26476647.86,0.972290362,1.0774,1
548,2019/05/14,217.5,158567.59,33091451.85,1.070190883,1.7496000000000005,1
549,2019/05/15,248.79,169027.32999999996,39499778.730000004,1.002639062,1.4414000000000002,1
550,2019/05/16,264.51,271581.69000000006,70915018.68999998,0.0,0.0,1
551,2019/05/17,244.09,201085.28999999998,47938847.91000001,1.5290311,2.0582,-1
552,2019/05/18,234.03,43368.91,10383143.83,0.0,0.0,-1
553,2019/05/19,261.34,94555.0,24044292.709999993,0.0,0.0,1
554,2019/05/20,252.38,82902.08000000003,20683071.36,0.433274809,0.0,-1
555,2019/05/21,254.77,79133.79,20193720.759999994,2.332897592,3.9170999999999996,1
556,2019/05/22,243.64,90073.80999999998,22613194.17,5.801625992,8.579799999999999,-1
557,2019/05/23,245.79,70346.83999999998,16890147.9,2.6793701380000003,3.894,1
558,2019/05/24,249.65,62644.70999999999,15741382.149999999,-0.5864611740000001,-0.7875999999999999,1
559,2019/05/25,251.95,32954.57,8345272.590000001,2.3960026780000003,3.686,1
560,2019/05/26,268.21,51946.73,13477189.88,0.0,0.0,1
561,2019/05/27,271.79,78270.54,21088299.049999997,0.0,0.0,1
562,2019/05/28,271.0,42169.439999999995,11393998.06,1.600904356,2.1927000000000003,-1
563,2019/05/29,269.29,42713.26999999999,11475270.25,0.422387775,0.5256,-1
564,2019/05/30,254.37,115975.59,31345359.669999994,0.0,0.0,-1
565,2019/05/31,267.07,76425.42000000001,19612910.95,0.4438851119999999,-0.21150000000000013,1
566,2019/06/01,264.56,33251.549999999996,8887031.959999999,3.2078461750000002,5.114700000000001,-1
567,2019/06/02,269.42,29984.15,8083982.849999999,1.149456131,1.5337,1
568,2019/06/03,249.5,58285.45999999999,15087618.129999999,2.4688943660000002,2.6549,-1
569,2019/06/04,240.66,84454.04000000001,20509984.03,2.425141594,4.5373,-1
570,2019/06/05,246.18,36219.99,8829637.67,1.0984261940000002,1.6746000000000003,1
571,2019/06/06,249.46,35865.439999999995,8729638.15,0.0,0.0,1
572,2019/06/07,249.35,37523.37000000001,9343833.990000002,0.0,0.0,-1
573,2019/06/08,244.43,13387.439999999999,3296334.6499999994,2.819714608,3.9250000000000003,-1
574,2019/06/09,231.73,41047.329999999994,9612597.030000001,1.052464554,1.4115,-1
575,2019/06/10,247.81,45937.81,11046068.12,0.0,0.0,1
576,2019/06/11,245.25,34471.82,8380635.339999999,0.8615014440000001,0.3953,-1
577,2019/06/12,262.54,55099.51,13981592.489999998,0.33723248400000005,1.0882,1
578,2019/06/13,255.14,45756.74999999999,11871659.160000002,0.0,0.0,-1
579,2019/06/14,263.71,32537.839999999993,8376996.749999999,-0.13574158500000003,0.19329999999999997,1
580,2019/06/15,269.29,41924.18,11164052.859999998,2.328359358,2.9351,1
581,2019/06/16,268.19,54620.70999999999,14799165.040000001,0.0,0.0,-1
582,2019/06/17,273.94,48515.990000000005,13206038.970000003,0.594762279,0.8126,1
583,2019/06/18,264.24,66608.95,17753776.500000004,1.144983464,1.4009,-1
584,2019/06/19,269.0,35116.82,9378984.42,4.265664569000001,8.721,1
585,2019/06/20,272.01,24265.829999999994,6545244.44,0.36011577,0.3956000000000002,1
586,2019/06/21,295.93,76545.40000000002,21974969.390000004,0.145589846,0.1786,1
587,2019/06/22,308.32,75170.33000000002,22946760.510000005,0.6682388460000002,0.9621999999999999,1
588,2019/06/23,306.39,35865.51999999999,11139479.420000002,0.6657759839999999,0.946,-1
589,2019/06/24,310.98,40545.91,12421813.300000003,0.656658099,-0.20089999999999997,1
590,2019/06/25,316.88,30194.93,9419408.969999999,7.307215292999999,13.6871,1
591,2019/06/26,334.78,160023.08000000002,53972881.26,0.3829824639999999,-0.2677,1
592,2019/06/27,293.57,163007.00000000003,49829230.75999999,2.48786759,4.592999999999999,-1
593,2019/06/28,309.87,65975.0,19894123.009999998,0.0,0.0,1
594,2019/06/29,318.0,52952.32000000001,16129808.870000001,0.0,0.0,1
595,2019/06/30,289.95,54442.23000000001,16440788.419999998,0.0,0.0,-1
596,2019/07/01,293.81,70308.87000000001,20054043.939999998,6.438987801000001,9.860199999999999,1
597,2019/07/02,291.36,74716.29,21008670.610000007,0.469628559,0.5994,-1
598,2019/07/03,301.98,48445.039999999986,14294776.040000001,0.0,0.0,1
599,2019/07/04,282.77,33386.24,9788691.39,0.0,0.0,-1
600,2019/07/05,287.95,48468.59,13959641.6,0.0,0.0,1
601,2019/07/06,287.65,23747.76,6927496.59,0.0,0.0,-1
602,2019/07/07,306.59,41312.649999999994,12360384.29,0.0,0.0,1
603,2019/07/08,313.21,43924.57000000001,13575889.33,-0.16500215099999999,-0.9164,1
604,2019/07/09,307.6,66019.51000000001,20579851.930000003,3.535094606,4.6765,-1
605,2019/07/10,288.73,82527.77000000002,24487226.51,8.620827343,14.313899999999999,-1
606,2019/07/11,269.01,65312.67999999999,17740774.36,2.0860003569999996,3.2798,-1
607,2019/07/12,275.66,39207.44,10714395.3,-0.6432546470000001,0.13329999999999953,1
608,2019/07/13,269.06,27792.4,7483559.530000001,2.9444741129999996,4.607099999999999,-1
609,2019/07/14,225.89,102720.84000000001,24410537.129999995,0.0,0.0,-1
610,2019/07/15,228.65,91567.66999999998,20399876.700000003,4.364877387,11.5991,1
611,2019/07/16,198.44,110190.14000000001,23071170.630000003,8.234643937000001,17.826999999999998,-1
612,2019/07/17,211.47,77380.75000000001,15932975.989999998,0.790319262,1.6059999999999999,1
613,2019/07/18,226.03,54700.27999999999,11988414.07,0.33782845899999997,0.4019,1
614,2019/07/19,221.34,37729.780000000006,8290090.960000001,5.3764903749999995,8.7995,-1
615,2019/07/20,228.66,30788.91,7027170.230000001,2.731252781,4.127000000000001,1
616,2019/07/21,225.28,18006.47,4015229.2499999995,5.283079996000001,8.3043,-1
617,2019/07/22,217.13,42402.26,9298241.16,0.24153341600000003,0.7136,-1
618,2019/07/23,211.96,29596.28,6310503.58,0.387684557,0.5222,-1
619,2019/07/24,216.57,56495.50000000001,11787949.180000002,3.0464494359999996,4.1036,1
620,2019/07/25,219.17,21710.100000000006,4804951.8100000005,0.0,0.0,1
621,2019/07/26,219.21,21607.739999999998,4685417.909999999,0.0,0.0,1
622,2019/07/27,206.88,35797.81,7517504.49,0.530804706,0.7003,-1
623,2019/07/28,211.14,22667.390000000003,4660507.41,0.563424363,0.7762,1
624,2019/07/29,210.81,19892.379999999997,4178814.14,1.4818006869999998,1.8525999999999996,-1
625,2019/07/30,209.81,14993.070000000002,3144499.27,2.827236232,4.2301,-1
626,2019/07/31,218.68,23170.6,4976507.35,3.416125197,4.9182,1
627,2019/08/01,217.72,21094.470000000005,4516885.5200000005,1.285724701,1.6187,-1
628,2019/08/02,217.62,21577.280000000002,4723153.21,0.5408987829999998,0.7195,-1
629,2019/08/03,222.03,13214.21,2933373.0100000002,1.24926046,1.5683,1
630,2019/08/04,223.0,7621.875,1683876.61,0.0,0.0,1
631,2019/08/05,232.92,32110.410000000003,7438641.460000001,0.0,0.0,1
632,2019/08/06,225.92,57300.46,13192105.360000001,4.050788265,5.9745,-1
633,2019/08/07,226.0,39146.0,8827267.159999998,0.0,0.0,1
634,2019/08/08,220.97,70187.45999999999,15527426.84,0.6402193650000001,0.6507999999999999,-1
635,2019/08/09,210.59,42137.26999999999,9006300.07,0.5918893479999999,1.2021,-1
636,2019/08/10,206.46,15711.939999999999,3235656.51,0.0,0.0,-1
637,2019/08/11,216.02,24013.350000000002,5106614.9399999995,0.0,0.0,1
638,2019/08/12,211.18,14895.160000000002,3157702.929999999,0.0,0.0,-1
639,2019/08/13,208.49,30559.179999999997,6345701.900000001,1.130333511,1.1433,-1
640,2019/08/14,186.12,59453.509999999995,11656904.13,2.883565163,4.9642,-1
641,2019/08/15,188.31,88892.51000000001,16248050.450000001,2.487163265,2.9415999999999998,1
642,2019/08/16,185.27,38098.94,6985711.839999999,6.244572176,10.468900000000003,-1
643,2019/08/17,185.51,19830.250000000004,3657241.2899999996,1.609547803,2.1562,1
644,2019/08/18,194.72,26562.950000000004,5090700.300000001,0.0,0.0,1
645,2019/08/19,202.4,41032.49,8176253.09,1.06846381,1.4613,1
646,2019/08/20,196.41,21897.29,4340328.65,2.356631078,3.1165000000000003,-1
647,2019/08/21,187.17,30050.290000000008,5624744.5200000005,3.1186592680000005,4.8732999999999995,-1
648,2019/08/22,190.81,32391.36,6126122.449999999,0.0,0.0,1
649,2019/08/23,194.51,39229.159999999996,7556815.23,0.612082527,0.7525000000000001,1
650,2019/08/24,191.06,9114.096,1729636.7000000004,0.0,0.0,-1
651,2019/08/25,186.45,12263.44,2289230.67,0.0,0.0,-1
652,2019/08/26,188.38,22285.749999999996,4232514.8599999985,0.623689916,0.8658,1
