,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD,percentage,change,Sentiment_1,Sentiment_total,Sentiment_component
7123,2018/9/5 00:00,ETHUSD,285.22,287.48,285.22,287.45,149.39,42798.99,0.007818526,1,0,0,0
7124,2018/9/5 01:00,ETHUSD,287.45,287.51,286.23,287.09,5157.37,1481108.32,-0.001252392,-1,0,0,0
7125,2018/9/5 02:00,ETHUSD,287.09,287.55,285.44,285.44,273.15,78196.71,-0.005747327,-1,0,0,0
7126,2018/9/5 03:00,ETHUSD,285.44,285.44,283.76,284.66,269.58,76632.11,-0.002732623,-1,0,0,0
7127,2018/9/5 04:00,ETHUSD,284.66,284.84,283.02,283.98,232.06,65864.21,-0.002388815,-1,-1,-0.202695916,0
7128,2018/9/5 05:00,ETHUSD,283.98,285.08,283.46,285.03,442.13,125822.75,0.003697443,1,0,0,-0.2247
7129,2018/9/5 06:00,ETHUSD,285.03,285.17,283.76,284.37,328.96,93642.84,-0.002315546,-1,0,0,0
7130,2018/9/5 07:00,ETHUSD,284.37,284.58,283.04,283.77,333.93,94644.24,-0.002109927,-1,1,0.541393625,0
7131,2018/9/5 08:00,ETHUSD,283.77,284.71,283.01,283.68,326.85,92807.35,-0.000317158,-1,0,0,0.7184
7132,2018/9/5 09:00,ETHUSD,283.68,283.86,265.7,266.52,3979.66,1077253.41,-0.060490694,-1,0,0,0
7133,2018/9/5 10:00,ETHUSD,266.52,268.3,251.21,255.35,8765.61,2287764.77,-0.041910551,-1,0,0,0
7134,2018/9/5 11:00,ETHUSD,255.35,258.12,253,257.19,3648.8,933882.02,0.007205796,1,0,0,0
7135,2018/9/5 12:00,ETHUSD,257.19,260.06,256.6,257.84,1421.64,367078.58,0.002527314,1,0,0,0
7136,2018/9/5 13:00,ETHUSD,257.84,261.47,257.24,260.81,868.01,225625.64,0.011518771,1,0,0,0
7137,2018/9/5 14:00,ETHUSD,260.81,261.3,257.6,259.09,1459.74,378757.91,-0.006594839,-1,0,0,0
7138,2018/9/5 15:00,ETHUSD,259.09,259.48,253.06,255.82,1675.77,429521.17,-0.012621097,-1,0,0,0
7139,2018/9/5 16:00,ETHUSD,255.82,256.78,242.22,244.68,7831,1953176.65,-0.043546243,-1,0,0,0
7140,2018/9/5 17:00,ETHUSD,244.68,246.04,239.1,242.81,3523.12,852957.74,-0.007642635,-1,0,0,0
7141,2018/9/5 18:00,ETHUSD,242.81,245.55,241.98,243.95,1228.72,298968.55,0.004695029,1,0,0,0
7142,2018/9/5 19:00,ETHUSD,243.95,244.44,240.58,243.23,1238.37,300705.11,-0.002951424,-1,0,0,0
7143,2018/9/5 20:00,ETHUSD,243.23,246.11,242.92,245.6,1087.29,265791.17,0.009743864,1,0,0,0
7144,2018/9/5 21:00,ETHUSD,245.6,246.98,242.74,243.99,493.25,120719.03,-0.006555375,-1,1,0.241533416,0
7145,2018/9/5 22:00,ETHUSD,243.99,244.08,237.2,241.11,3381.94,810507.12,-0.011803762,-1,0,0,0.2732
7146,2018/9/5 23:00,ETHUSD,241.11,242.1,226,227.99,5279.33,1226921,-0.054414997,-1,-1,-0.233093882,0
7147,2018/9/6 00:00,ETHUSD,227.99,259.48,210.79,225.26,19676.33,4332570.15,-0.011974209,-1,-0.245828881,-0.186505735,-0.2625
7148,2018/9/6 01:00,ETHUSD,225.26,229.87,220.16,227.07,4650.55,1039729.08,0.008035159,1,-0.381519507,-0.204851814,-0.2991
7149,2018/9/6 02:00,ETHUSD,227.07,232.36,226.75,228.92,3072.88,705266.59,0.008147267,1,0,0,-0.2787
7150,2018/9/6 03:00,ETHUSD,228.92,229.28,226.2,226.9,1210.39,275829.11,-0.008824043,-1,-1,-0.46115207,0
7151,2018/9/6 04:00,ETHUSD,226.9,228.93,225,228.15,1068.67,242642.5,0.005509035,1,0,0,-0.5859
7152,2018/9/6 05:00,ETHUSD,228.15,228.89,221.55,225.47,2048.3,460185.77,-0.011746658,-1,0,0,0
7153,2018/9/6 06:00,ETHUSD,225.47,225.94,222.42,225,1024.47,230336.68,-0.002084535,-1,0,0,0
7154,2018/9/6 07:00,ETHUSD,225,229.08,223.84,227.33,2779.92,629152.36,0.010355556,1,0,0,0
7155,2018/9/6 08:00,ETHUSD,227.33,229.53,226.21,228.49,769.19,175226.32,0.005102714,1,0,0,0
7156,2018/9/6 09:00,ETHUSD,228.49,229.16,221.74,225.18,1556.86,350678.29,-0.014486411,-1,0,0,0
7157,2018/9/6 10:00,ETHUSD,225.18,226.78,222.73,224.89,1253.97,282219.36,-0.001287859,-1,0,0,0
7158,2018/9/6 11:00,ETHUSD,224.89,226.38,224.36,225.87,1732.52,390765.49,0.004357686,1,1,0.492804209,0
7159,2018/9/6 12:00,ETHUSD,225.87,225.97,223.01,223.5,1354.93,303763.68,-0.010492761,-1,1,0.291474871,0.6369
7160,2018/9/6 13:00,ETHUSD,223.5,231.72,222.85,230.6,1763.89,403008.82,0.031767338,1,-1,-0.184236389,0.3384
7161,2018/9/6 14:00,ETHUSD,230.6,232,227.47,229.05,1986.17,456067.53,-0.006721596,-1,-1,-0.120446153,-0.2023
7162,2018/9/6 15:00,ETHUSD,229.05,229.37,225.49,225.72,1187.4,270367.47,-0.01453831,-1,0,0,-0.128
7163,2018/9/6 16:00,ETHUSD,225.72,227.49,224.64,225.23,482.4,108950.85,-0.002170831,-1,0,0,0
7164,2018/9/6 17:00,ETHUSD,225.23,226.54,219.15,219.68,7153.09,1578977.74,-0.024641478,-1,0,0,0
7165,2018/9/6 18:00,ETHUSD,219.68,224.54,218.06,222.04,2781.09,615888.77,0.010742899,1,0,0,0
7166,2018/9/6 19:00,ETHUSD,222.04,226.96,221.03,225.99,1312.68,293522.04,0.017789587,1,0,0,0
7167,2018/9/6 20:00,ETHUSD,225.99,226.5,224,224.35,405.74,91308.47,-0.007256958,-1,1,0.643011111,0
7168,2018/9/6 21:00,ETHUSD,224.35,226,223.35,223.98,676.79,152209.09,-0.001649209,-1,0,0,0.9022
7169,2018/9/6 22:00,ETHUSD,223.98,225.73,223.68,225.32,103.27,23271.8,0.005982677,1,1,0.657520003,0
7170,2018/9/6 23:00,ETHUSD,225.32,230.75,224.49,229.03,2067.39,471624.39,0.016465471,1,1,0.546327894,0.93
7171,2018/9/7 00:00,ETHUSD,229.03,229.14,226.1,228.87,582.04,132657.46,-0.000698598,-1,1,0.120446153,0.7269
7172,2018/9/7 01:00,ETHUSD,228.87,231.59,228.87,231.59,177.12,40711.73,0.011884476,1,0,0,0.128
7173,2018/9/7 02:00,ETHUSD,231.59,233.99,230,230.98,974.38,226145.02,-0.002633965,-1,1,0.564119915,0
7174,2018/9/7 03:00,ETHUSD,230.98,231.73,229.6,230.62,375.02,86511.9,-0.001558577,-1,1,0.492315361,0.7579
7175,2018/9/7 04:00,ETHUSD,230.62,230.62,227.99,229.3,2358.13,538008.32,-0.005723701,-1,0,0,0.6361
7176,2018/9/7 05:00,ETHUSD,229.3,230.96,228.92,230.66,233.22,53675.47,0.005931095,1,1,0.477723752,0
7177,2018/9/7 06:00,ETHUSD,230.66,231,226.68,226.99,511.17,117032.1,-0.015910864,-1,0,0,0.6124
7178,2018/9/7 07:00,ETHUSD,226.99,227.65,224.46,225.72,3491.53,789425.88,-0.00559496,-1,1,0.364920853,0
7179,2018/9/7 08:00,ETHUSD,225.72,225.9,222.17,224.01,2392.91,534599.8,-0.007575758,-1,0,0,0.4404
7180,2018/9/7 09:00,ETHUSD,224.01,224.91,223.27,224.3,662,148488.27,0.001294585,1,0,0,0
7181,2018/9/7 10:00,ETHUSD,224.3,224.39,213.73,217.73,3052,664413.62,-0.029291128,-1,0,0,0
7182,2018/9/7 11:00,ETHUSD,217.73,220,215.61,218.34,2503.42,547073.7,0.002801635,1,0,0,0
7183,2018/9/7 12:00,ETHUSD,218.34,223.38,218.11,221.7,3061.11,675179.35,0.015388843,1,-1,-0.518853315,0
7184,2018/9/7 13:00,ETHUSD,221.7,222.6,220.2,221.11,1253.04,277861.42,-0.002661254,-1,0,0,-0.6801
7185,2018/9/7 14:00,ETHUSD,221.11,222.18,217.01,217.59,2067.55,454307.24,-0.015919678,-1,0,0,0
7186,2018/9/7 15:00,ETHUSD,217.59,220.12,214.66,215.63,2256.84,491210.86,-0.009007767,-1,1,0.323386997,0
7187,2018/9/7 16:00,ETHUSD,215.63,220.99,215.34,218.29,5258.09,1148504.59,0.012335946,1,1,0.443017764,0.3818
7188,2018/9/7 17:00,ETHUSD,218.29,219.11,216.04,217.76,9134.55,1984817.32,-0.002427963,-1,1,0.362139983,0.5574
7189,2018/9/7 18:00,ETHUSD,217.76,217.76,215.33,216.39,828.96,179219.95,-0.00629133,-1,0,0,0.4364
7190,2018/9/7 19:00,ETHUSD,216.39,217.26,215,216.3,3912.7,843647.81,-0.000415916,-1,0,0,0
7191,2018/9/7 20:00,ETHUSD,216.3,218.23,215.66,218.23,1145.64,248586.31,0.008922792,1,0,0,0
7192,2018/9/7 21:00,ETHUSD,218.23,218.74,216.84,216.84,256.26,55862.43,-0.006369427,-1,0,0,0
7193,2018/9/7 22:00,ETHUSD,216.84,217.69,215,215.89,586.73,126326.65,-0.00438111,-1,0,0,0
7194,2018/9/7 23:00,ETHUSD,215.89,215.89,213.37,214.77,398.01,85546.83,-0.005187827,-1,0,0,0
7195,2018/9/8 00:00,ETHUSD,214.77,220.38,214.41,217.65,1000.26,216950.35,0.013409694,1,0,0,0
7196,2018/9/8 01:00,ETHUSD,217.65,218.52,216.94,217.24,119.15,25957.29,-0.001883758,-1,0,0,0
7197,2018/9/8 02:00,ETHUSD,217.24,218.66,217.24,218.28,49.72,10845.97,0.004787332,1,0,0,0
7198,2018/9/8 03:00,ETHUSD,218.28,218.29,213,216.31,1842.98,396575.76,-0.009025105,-1,0,0,0
7199,2018/9/8 04:00,ETHUSD,216.31,216.48,207,215.98,5265.28,1119291.5,-0.001525588,-1,0,0,0
7200,2018/9/8 05:00,ETHUSD,215.98,217.21,215.37,216.89,350.94,75924.55,0.004213353,1,0,0,0
7201,2018/9/8 06:00,ETHUSD,216.89,216.95,215.24,215.76,263.88,57073.97,-0.005210014,-1,0,0,0
7202,2018/9/8 07:00,ETHUSD,215.76,217.31,215.76,216.48,55.35,11987.33,0.003337041,1,0,0,0
7203,2018/9/8 08:00,ETHUSD,216.48,219.25,216.07,218.46,1139.14,248762.64,0.009146341,1,0,0,0
7204,2018/9/8 09:00,ETHUSD,218.46,218.98,217.07,218.76,83.16,18148.97,0.001373249,1,0,0,0
7205,2018/9/8 10:00,ETHUSD,218.76,219.32,218.6,218.6,88.64,19403.26,-0.000731395,-1,0,0,0
7206,2018/9/8 11:00,ETHUSD,218.6,219.15,216.8,218.36,380.48,82850.97,-0.001097896,-1,0,0,0
7207,2018/9/8 12:00,ETHUSD,218.36,218.36,215.32,217.71,193.77,41891.16,-0.002976736,-1,0,0,0
7208,2018/9/8 13:00,ETHUSD,217.71,217.79,216.34,217.18,237.57,51592.99,-0.002434431,-1,0,0,0
7209,2018/9/8 14:00,ETHUSD,217.18,217.44,214.71,215.64,244.52,52826.8,-0.007090892,-1,0,0,0
7210,2018/9/8 15:00,ETHUSD,215.64,216.29,214.95,215.83,3196.64,688007.68,0.000881098,1,0,0,0
7211,2018/9/8 16:00,ETHUSD,215.83,216.6,208.6,209.2,1492.03,317936.51,-0.030718621,-1,0,0,0
7212,2018/9/8 17:00,ETHUSD,209.2,210.84,200,200.71,11439.4,2311092.75,-0.040583174,-1,0,0,0
7213,2018/9/8 18:00,ETHUSD,200.71,202.82,198,201.99,11123.33,2225795.21,0.00637736,1,0,0,0
7214,2018/9/8 19:00,ETHUSD,201.99,202.99,198.12,199.57,1556.45,310695.02,-0.011980791,-1,0,0,0
7215,2018/9/8 20:00,ETHUSD,199.57,199.64,190.51,193.77,8120.57,1575065.7,-0.029062484,-1,0,0,0
7216,2018/9/8 21:00,ETHUSD,193.77,194.99,190.11,194.99,1339.86,258557.53,0.006296124,1,0,0,0
7217,2018/9/8 22:00,ETHUSD,194.99,199.8,193.78,195.67,1495.32,292508.51,0.003487358,1,0,0,0
7218,2018/9/8 23:00,ETHUSD,195.67,199.14,193.66,197.16,441.92,86843.06,0.007614862,1,0,0,0
7219,2018/9/9 00:00,ETHUSD,197.16,197.19,194.31,194.32,654.02,127793.28,-0.014404545,-1,0,0,0
7220,2018/9/9 01:00,ETHUSD,194.32,196.42,192.76,193.99,2210.24,428984.22,-0.00169823,-1,0,0,0
7221,2018/9/9 02:00,ETHUSD,193.99,194.68,186.31,187.69,2461.76,465570.86,-0.032475901,-1,0,0,0
7222,2018/9/9 03:00,ETHUSD,187.69,190.86,185.82,189.33,2111.62,395675.05,0.008737812,1,0,0,0
7223,2018/9/9 04:00,ETHUSD,189.33,191.05,187.65,188.85,839.48,159173.52,-0.002535256,-1,0,0,0
7224,2018/9/9 05:00,ETHUSD,188.85,191.27,188.4,190.05,1507.06,286643.41,0.006354249,1,0,0,0
7225,2018/9/9 06:00,ETHUSD,190.05,191.51,189.92,190.72,459.43,87577.53,0.003525388,1,0,0,0
7226,2018/9/9 07:00,ETHUSD,190.72,191.18,189.32,189.66,1018.65,193659.1,-0.005557886,-1,0,0,0
7227,2018/9/9 08:00,ETHUSD,189.66,191.34,189.66,190.6,513.97,97891.93,0.004956237,1,0,0,0
7228,2018/9/9 09:00,ETHUSD,190.6,206.97,190.01,202.84,6186.12,1251584.31,0.064218258,1,0,0,0
7229,2018/9/9 10:00,ETHUSD,202.84,204.71,198.94,199.59,4050.06,814733.28,-0.016022481,-1,0,0,0
7230,2018/9/9 11:00,ETHUSD,199.59,203.64,199.49,201.3,1148.52,231419.12,0.008567564,1,0,0,0
7231,2018/9/9 12:00,ETHUSD,201.3,204.58,200.8,202.84,1570.21,319967.86,0.007650273,1,0,0,0
7232,2018/9/9 13:00,ETHUSD,202.84,207.99,202.84,205.41,1209.43,248409.71,0.012670085,1,0,0,0
7233,2018/9/9 14:00,ETHUSD,205.41,208.37,202.48,203.18,1623.48,333866.34,-0.010856336,-1,0,0,0
7234,2018/9/9 15:00,ETHUSD,203.18,203.89,200.11,201.39,630.67,127162.71,-0.008809922,-1,0,0,0
7235,2018/9/9 16:00,ETHUSD,201.39,202.52,197.78,199.48,1130.74,225852.09,-0.009484086,-1,0,0,0
7236,2018/9/9 17:00,ETHUSD,199.48,200.66,196.64,197.46,909.04,180182.24,-0.010126328,-1,0,0,0
7237,2018/9/9 18:00,ETHUSD,197.46,199.76,197.46,198.4,352.72,70071.98,0.004760458,1,0,0,0
7238,2018/9/9 19:00,ETHUSD,198.4,202.97,198.35,201.84,840.4,169205.17,0.01733871,1,1,0.57171374,0
7239,2018/9/9 20:00,ETHUSD,201.84,202.45,199.81,201.56,305.18,61432.2,-0.001387237,-1,0,0,0.7713
7240,2018/9/9 21:00,ETHUSD,201.56,201.99,198.21,198.21,383,76793.4,-0.016620361,-1,0,0,0
7241,2018/9/9 22:00,ETHUSD,198.21,198.71,189.24,194.89,4494.16,873046.78,-0.016749912,-1,0,0,0
7242,2018/9/9 23:00,ETHUSD,194.89,196.99,193.35,195.8,719.72,140541.37,0.004669301,1,0,0,0
7243,2018/9/10 00:00,ETHUSD,195.8,198.5,195.73,197.31,1606.67,317395.55,0.007711951,1,0,0,0
7244,2018/9/10 01:00,ETHUSD,197.31,202.77,196.89,200.36,2620.32,524485.32,0.015457909,1,1,1.266412249,0
7245,2018/9/10 02:00,ETHUSD,200.36,201.42,198.22,199.24,1440.41,287475.92,-0.005589938,-1,0.152041703,0.130321707,2.5481
7246,2018/9/10 03:00,ETHUSD,199.24,199.76,197.86,198.84,678.5,135128.52,-0.002007629,-1,1,0.67498321,0.2275
7247,2018/9/10 04:00,ETHUSD,198.84,199.04,196.1,196.54,723.31,142745.79,-0.011567089,-1,1,0.433274809,0.964
7248,2018/9/10 05:00,ETHUSD,196.54,198.43,196,198.17,700.25,138238.32,0.008293477,1,0.448288288,0.195374492,0.5423
7249,2018/9/10 06:00,ETHUSD,198.17,199.85,197.15,199.45,478.69,95003.66,0.006459101,1,-0.04358707,-0.036473434,0.2488
7250,2018/9/10 07:00,ETHUSD,199.45,200.05,198.04,198.6,531.03,105651.77,-0.00426172,-1,-1,-0.440960944,-0.0627
7251,2018/9/10 08:00,ETHUSD,198.6,198.68,195.83,196.66,337.49,66649.81,-0.009768379,-1,1,0.730009345,-0.5542
7252,2018/9/10 09:00,ETHUSD,196.66,196.66,195,196.08,698.24,136581.85,-0.002949253,-1,0,0,1.0751
7253,2018/9/10 10:00,ETHUSD,196.08,197.35,193.78,195.86,1847.04,360820.48,-0.001121991,-1,0,0,0
7254,2018/9/10 11:00,ETHUSD,195.86,197.26,195.29,196.6,2040.74,400674.97,0.003778209,1,-1,-0.674422972,0
7255,2018/9/10 12:00,ETHUSD,196.6,196.6,195.5,195.5,424.91,83232.18,-0.005595117,-1,1,0.184236389,-0.9629
7256,2018/9/10 13:00,ETHUSD,195.5,195.6,192.57,194.94,1553.73,301182.6,-0.00286445,-1,0,0,0.2023
7257,2018/9/10 14:00,ETHUSD,194.94,197,194.49,195.16,972.69,190721.87,0.001128552,1,0,0,0
7258,2018/9/10 15:00,ETHUSD,195.16,195.78,193.83,194.79,527,102553.09,-0.00189588,-1,1,0.771773501,0
7259,2018/9/10 16:00,ETHUSD,194.79,195,187.74,188.87,9086.67,1734309.66,-0.030391704,-1,1,0.647103242,1.1636
7260,2018/9/10 17:00,ETHUSD,188.87,190.27,186.44,189.42,5509.96,1037747.83,0.002912056,1,0,0,0.91
7261,2018/9/10 18:00,ETHUSD,189.42,192.36,188.34,191.78,1476.22,280921.98,0.012459086,1,0,0,0
7262,2018/9/10 19:00,ETHUSD,191.78,196.78,191.28,195.13,1460.51,284038.29,0.017467932,1,0,0,0
7263,2018/9/10 20:00,ETHUSD,195.13,197.73,192.9,196.36,4196.62,823895.65,0.00630349,1,1,1.008796984,0
7264,2018/9/10 21:00,ETHUSD,196.36,197.39,194.86,195.65,3578.68,701117.25,-0.003615808,-1,0,0,1.7423
7265,2018/9/10 22:00,ETHUSD,195.65,195.86,193.18,195.22,1120.96,218291.67,-0.002197802,-1,1,1.38216083,0
7266,2018/9/10 23:00,ETHUSD,195.22,197,194.92,196.66,826.59,162272.74,0.007376293,1,0.560469457,0.715610857,2.9835
7267,2018/9/11 00:00,ETHUSD,196.66,199.03,194.76,196.85,5912.37,1161653.64,0.000966134,1,1,0.959886476,1.7717
7268,2018/9/11 01:00,ETHUSD,196.85,199,196.83,198.28,1643.99,325567.48,0.007264415,1,1,0.557098336,1.6114
7269,2018/9/11 02:00,ETHUSD,198.28,198.7,195.53,196.67,1804.72,355846.63,-0.008119831,-1,-1,-0.433274809,0.7456
7270,2018/9/11 03:00,ETHUSD,196.67,197.06,195.01,195.23,602.65,118046.76,-0.00732191,-1,1,0.667880653,-0.5423
7271,2018/9/11 04:00,ETHUSD,195.23,196.22,191.5,193.2,2697.22,524210.47,-0.010397992,-1,1,0.120446153,0.9501
7272,2018/9/11 05:00,ETHUSD,193.2,194.87,191.65,194.18,2445.01,472300.35,0.005072464,1,1,0.204001506,0.128
7273,2018/9/11 06:00,ETHUSD,194.18,195.75,193.24,194.33,2454.06,476930.81,0.000772479,1,1,0.412506923,0.2263
7274,2018/9/11 07:00,ETHUSD,194.33,194.5,192.87,193.84,1726.85,334992.13,-0.002521484,-1,1,0.585784662,0.5106
7275,2018/9/11 08:00,ETHUSD,193.84,194.46,192.72,194.14,1764.76,341733.17,0.001547668,1,1,0.672995492,0.7964
7276,2018/9/11 09:00,ETHUSD,194.14,194.99,193.76,194.13,1400.7,272413.62,-5.15E-05,-1,0.363348341,0.274129952,0.9601
7277,2018/9/11 10:00,ETHUSD,194.13,194.24,192.44,193,1243.94,240499,-0.005820842,-1,1,0.241533416,0.4358
7278,2018/9/11 11:00,ETHUSD,193,193.13,188.56,190.65,3489.99,663111.04,-0.012176166,-1,0,0,0.2732
7279,2018/9/11 12:00,ETHUSD,190.65,191.07,189.16,189.77,1248.69,237675.6,-0.004615788,-1,1,0.477723752,0
7280,2018/9/11 13:00,ETHUSD,189.77,191.41,189.55,190.17,640.15,121987.75,0.002107815,1,0,0,0.6124
7281,2018/9/11 14:00,ETHUSD,190.17,190.99,182.58,183.88,5511.53,1030441.26,-0.033075669,-1,0,0,0
7282,2018/9/11 15:00,ETHUSD,183.88,185.88,183,184.23,9878.44,1814693.14,0.001903415,1,0,0,0
7283,2018/9/11 16:00,ETHUSD,184.23,185.36,183,183.95,1547.67,284955.83,-0.001519839,-1,0,0,0
7284,2018/9/11 17:00,ETHUSD,183.95,184,180.22,181.69,4011.6,729454.96,-0.012285947,-1,0,0,0
7285,2018/9/11 18:00,ETHUSD,181.69,182.57,176,181.92,20160.37,3621903.5,0.001265892,1,0,0,0
7286,2018/9/11 19:00,ETHUSD,181.92,183,180.04,182.55,2259.1,411308.06,0.003463061,1,0,0,0
7287,2018/9/11 20:00,ETHUSD,182.55,183.29,180.57,182,5037.64,919801.32,-0.003012873,-1,-1,-0.351712652,0
7288,2018/9/11 21:00,ETHUSD,182,186.2,180.06,185.81,3742.29,682869.28,0.020934066,1,0,0,-0.4215
7289,2018/9/11 22:00,ETHUSD,185.81,186.1,183.83,184.31,1012.07,187039.56,-0.008072762,-1,0,0,0
7290,2018/9/11 23:00,ETHUSD,184.31,185.53,183.2,185.04,778.15,143597.85,0.003960718,1,0,0,0
7291,2018/9/12 00:00,ETHUSD,185.04,185.04,181,181.25,688.46,126346.31,-0.020482058,-1,0.319795939,0.213967249,0
7292,2018/9/12 01:00,ETHUSD,181.25,182.67,178.37,179.22,1620.89,291688.58,-0.0112,-1,-1,-0.354522629,0.3197
7293,2018/9/12 02:00,ETHUSD,179.22,180.49,178.15,178.88,871.15,156074.2,-0.00189711,-1,1,0.629195154,-0.4255
7294,2018/9/12 03:00,ETHUSD,178.88,178.88,174.1,176.89,5472.34,964566.51,-0.011124776,-1,0,0,0.8761
7295,2018/9/12 04:00,ETHUSD,176.89,177.69,175.07,175.61,1275.68,225288.84,-0.007236135,-1,1,0.451648704,0
7296,2018/9/12 05:00,ETHUSD,175.61,177.4,174.85,176.33,1698.15,299694.76,0.004099994,1,0,0,0.5709
7297,2018/9/12 06:00,ETHUSD,176.33,176.64,171.26,171.26,1466.33,254267.69,-0.028752906,-1,0,0,0
7298,2018/9/12 07:00,ETHUSD,171.26,172.51,167.25,170.5,10513.04,1782182.75,-0.004437697,-1,0,0,0
7299,2018/9/12 08:00,ETHUSD,170.5,171.19,167,170.18,9120.78,1541814.12,-0.001876833,-1,0,0,0
7300,2018/9/12 09:00,ETHUSD,170.18,172.63,169.82,172,3073.06,526122.61,0.010694559,1,1,0.46115207,0
7301,2018/9/12 10:00,ETHUSD,172,174.84,171.03,171.1,2251.87,389507.4,-0.005232558,-1,0,0,0.5859
7302,2018/9/12 11:00,ETHUSD,171.1,171.1,168.1,169.86,2590.16,440252.44,-0.007247224,-1,1,0.241533416,0
7303,2018/9/12 12:00,ETHUSD,169.86,174,169.86,171.15,4703.62,810821.88,0.00759449,1,0,0,0.2732
7304,2018/9/12 13:00,ETHUSD,171.15,173.85,170.81,173.47,4181.91,721924.44,0.013555361,1,-1,-0.292669614,0
7305,2018/9/12 14:00,ETHUSD,173.47,173.84,171.43,172.5,5130.18,886952,-0.005591745,-1,-1,-0.204001506,-0.34
7306,2018/9/12 15:00,ETHUSD,172.5,172.99,170.7,171.23,1399.07,240520.09,-0.007362319,-1,-1,-0.259282598,-0.2263
7307,2018/9/12 16:00,ETHUSD,171.23,171.9,170.02,170.66,1361.12,232842.3,-0.003328856,-1,1,0.476979243,-0.296
7308,2018/9/12 17:00,ETHUSD,170.66,174.28,170.2,173,1659.24,286482.1,0.013711473,1,1,0.364920853,0.6112
7309,2018/9/12 18:00,ETHUSD,173,182.69,172.71,179.5,3995.09,714778.02,0.037572254,1,1,0.477723752,0.4404
7310,2018/9/12 19:00,ETHUSD,179.5,182,178.63,179.84,2951.21,533368.76,0.00189415,1,0,0,0.6124
7311,2018/9/12 20:00,ETHUSD,179.84,181.81,178.66,181.8,1263.88,228578.8,0.010898577,1,0,0,0
7312,2018/9/12 21:00,ETHUSD,181.8,183.99,180.24,180.26,2121.19,387624.92,-0.008470847,-1,0,0,0
7313,2018/9/12 22:00,ETHUSD,180.26,183.33,180.26,183.06,308.11,55957.01,0.015533119,1,0,0,0
7314,2018/9/12 23:00,ETHUSD,183.06,183.85,181.14,182.78,801,146292.99,-0.001529553,-1,0,0,0
7315,2018/9/13 00:00,ETHUSD,182.78,192.49,182.78,190.1,4924.2,932063.98,0.040048145,1,0,0,0
7316,2018/9/13 01:00,ETHUSD,190.1,191.56,188.03,189.36,481.3,91315.55,-0.003892688,-1,1,0.506636863,0
7317,2018/9/13 02:00,ETHUSD,189.36,189.73,187.87,188.82,852.06,160734.33,-0.002851711,-1,1,0.142453968,0.6597
7318,2018/9/13 03:00,ETHUSD,188.82,191.31,188.76,189.21,6435.97,1225683.34,0.002065459,1,0,0,0.1531
7319,2018/9/13 04:00,ETHUSD,189.21,191.07,189.19,190.29,872.51,165826.83,0.005707944,1,0,0,0
7320,2018/9/13 05:00,ETHUSD,190.29,190.57,186,187.07,1744.83,328593.99,-0.016921541,-1,1,0.477723752,0
7321,2018/9/13 06:00,ETHUSD,187.07,188.95,186.51,188.5,1379.35,259310.16,0.007644197,1,1,1.284510774,0.6124
7322,2018/9/13 07:00,ETHUSD,188.5,188.91,186.58,186.58,1075.39,201958.39,-0.010185676,-1,0,0,2.6129
7323,2018/9/13 08:00,ETHUSD,186.58,189.92,186.58,189.03,870.97,164367.17,0.013131097,1,0,0,0
7324,2018/9/13 09:00,ETHUSD,189.03,193.17,188.25,191.15,5737.28,1092472.98,0.011215151,1,1,0.389809868,0
7325,2018/9/13 10:00,ETHUSD,191.15,194.38,190.95,192.98,3397.38,655816.51,0.009573633,1,0,0,0.4767
7326,2018/9/13 11:00,ETHUSD,192.98,195.05,191.3,195.05,3727.69,719594.84,0.0107265,1,0,0,0
7327,2018/9/13 12:00,ETHUSD,195.05,198.86,195.01,198.15,5061.02,997106.3,0.015893361,1,1,0.337828459,0
7328,2018/9/13 13:00,ETHUSD,198.15,207.67,196.95,205,14760.91,3001818.64,0.03456977,1,0,0,0.4019
7329,2018/9/13 14:00,ETHUSD,205,205.59,201.87,202.68,2955.12,602157.69,-0.011317073,-1,0,0,0
7330,2018/9/13 15:00,ETHUSD,202.68,203.8,200.38,202.36,6103.03,1233012.17,-0.001578843,-1,0,0,0
7331,2018/9/13 16:00,ETHUSD,202.36,211.81,202.36,207.84,11994.85,2491378.62,0.027080451,1,0,0,0
7332,2018/9/13 17:00,ETHUSD,207.84,210.79,204.72,207.45,4015.08,833366.64,-0.001876443,-1,1,0.653886467,0
7333,2018/9/13 18:00,ETHUSD,207.45,208.64,205.5,205.86,3284.64,680455.32,-0.007664497,-1,0,0,0.923
7334,2018/9/13 19:00,ETHUSD,205.86,206.99,201.2,202.65,1966.92,399179.65,-0.015593122,-1,0,0,0
7335,2018/9/13 20:00,ETHUSD,202.65,206.85,201,205.4,2588.43,526089.64,0.013570195,1,0,0,0
7336,2018/9/13 21:00,ETHUSD,205.4,205.92,203.03,204.62,643.89,131580,-0.003797468,-1,0,0,0
7337,2018/9/13 22:00,ETHUSD,204.62,210.21,204.61,207.9,2928.07,611542.15,0.016029714,1,0,0,0
7338,2018/9/13 23:00,ETHUSD,207.9,214.88,207.65,211.31,2743.58,583872.12,0.016402116,1,0,0,0
7339,2018/9/14 00:00,ETHUSD,211.31,212.84,208.5,209.14,1226.72,258479.69,-0.010269273,-1,0.910415213,1.062290546,0
